PartID,Quantity,Colour,Category,DesignID,PartName,ImageURL,SetCount
4539068,3,"New Dark Red","Plates, Special Circles And Angles",54383,"Right Plate 3X6 W. Angle","http://cache.lego.com/media/bricks/5/1/4539068.jpg",11
4539069,3,"New Dark Red","Plates, Special Circles And Angles",54384,"Left Plate 3X6 W Angle","http://cache.lego.com/media/bricks/5/1/4539069.jpg",11
4561032,2,"New Dark Red","Plates, Special Circles And Angles",43719,"Plate 4X4 W/Angle","http://cache.lego.com/media/bricks/5/1/4561032.jpg",9
4539085,2,"New Dark Red","Transportation Means, Aviation",60208,"Turbine Ø¸31,37 W.Holes Ø¸ 4,85","http://cache.lego.com/media/bricks/4/1/4539085.jpg",4
4544072,1,"Reddish Brown","Mini Figure Head",85555,"Mini Head "No. 571"","http://cache.lego.com/media/bricks/5/1/4544072.jpg",2
4524098,1,"Sand Yellow","Mini Figure",73200,"Mini Lower Part","http://cache.lego.com/media/bricks/5/1/4524098.jpg",52
4544211,1,"Sand Yellow","Mini Figure",76382,"Mini Upper Part "No. 1459"","http://cache.lego.com/media/bricks/5/1/4544211.jpg",5
3006843,4,"Tr. Blue","Bricks, Special Circles And Angles",30068,"Round Brick 1 - Tr","http://cache.lego.com/media/bricks/5/1/3006843.jpg",66
4567331,4,"Tr. Blue","Bricks, Special Circles And Angles",64288,"Nose Cone Small 1X1 - Tr","http://cache.lego.com/media/bricks/5/1/4567331.jpg",50
4497952,8,"Tr. Blue","Figure Accessories In Hand",58176,"Couple W. 3.2 Stick","http://cache.lego.com/media/bricks/5/1/4497952.jpg",25
4544069,1,"Tr. Bright Bluish Violet","Signs And Flags",30374,"Light Sword - Blade","http://cache.lego.com/media/bricks/5/1/4544069.jpg",7
4581452,1,"Tr. Brown","Windscreens And Cockpits",89762,"Cockpit 19° Bowed","http://cache.lego.com/media/bricks/5/1/4581452.jpg",11
4163917,20,"Tr. Light Blue","Plates, Special Circles And Angles",30057,"Round Plate 1X1 - Tr.","http://cache.lego.com/media/bricks/5/1/4163917.jpg",123
4296265,1,"White","Beams",32525,"Technic 11M Beam","http://cache.lego.com/media/bricks/5/1/4296265.jpg",6
609101,8,"White","Bricks With Bows",6091,"Brick W. Arch 1X1X1 1/3","http://cache.lego.com/media/bricks/5/1/609101.jpg",100
4518992,4,"White","Bricks With Bows",61678,"Brick W. Bow 1X4","http://cache.lego.com/media/bricks/5/1/4518992.jpg",40
329801,6,"White","Bricks With Slope",3298,"Roof Tile 2X3/25°","http://cache.lego.com/media/bricks/5/1/329801.jpg",88
4502027,2,"White","Bricks With Slope",30180,"Roof Tile Plateau 2X10X2","http://cache.lego.com/media/bricks/5/1/4502027.jpg",3
4233486,4,"White","Bricks, Special",32064,"Brick 1X2 With Cross Hole","http://cache.lego.com/media/bricks/5/1/4233486.jpg",61
4125554,1,"White","Connectors",32034,"Angle Element, 180 Degrees [2]","http://cache.lego.com/media/bricks/5/1/4125554.jpg",31
4528048,1,"White","Figure, Head Clothing",63150,"Clone Helmet No.1","http://cache.lego.com/media/bricks/5/1/4528048.jpg",5
4529206,1,"White","Figure, Head Clothing",63578,"Clone Helmet No.3","http://cache.lego.com/media/bricks/5/1/4529206.jpg",12
486501,4,"White","Frames, Windows, Walls And Doors",4865,"Wall Element 1X2X1","http://cache.lego.com/media/bricks/5/1/486501.jpg",154
393701,6,"White","Functional Elements",3937,"Rocker Bearing 1X2","http://cache.lego.com/media/bricks/5/1/393701.jpg",85
74326,2,"White","Mini Figure",73200,"Mini Lower Part Blac/Whi","http://cache.lego.com/media/bricks/5/1/74326.jpg",89
4528087,1,"White","Mini Figure",76382,"Mini Upper Part "No. 1389"","http://cache.lego.com/media/bricks/5/1/4528087.jpg",5
4529191,1,"White","Mini Figure",76382,"Mini Upper Part No."1400"","http://cache.lego.com/media/bricks/5/1/4529191.jpg",17
302201,7,"White","Plates",3022,"Plate 2X2","http://cache.lego.com/media/bricks/5/1/302201.jpg",417
303401,6,"White","Plates",3034,"Plate 2X8","http://cache.lego.com/media/bricks/5/1/303401.jpg",199
306801,6,"White","Plates",3068,"Flat Tile 2X2","http://cache.lego.com/media/bricks/5/1/306801.jpg",272
346001,3,"White","Plates",3460,"Plate 1X8","http://cache.lego.com/media/bricks/5/1/346001.jpg",195
366601,6,"White","Plates",3666,"Plate 1X6","http://cache.lego.com/media/bricks/5/1/366601.jpg",291
416201,2,"White","Plates",4162,"Flat Tile 1X8","http://cache.lego.com/media/bricks/5/1/416201.jpg",118
244401,12,"White","Plates, Special",2444,"Technic Bearing Plate 2X2","http://cache.lego.com/media/bricks/5/1/244401.jpg",50
4515364,10,"White","Plates, Special",60478,"Plate 1X2 W/Shaft Ø3.2","http://cache.lego.com/media/bricks/5/1/4515364.jpg",51
4556152,2,"White","Plates, Special",60470,"Plate 1X2 W/Holder, Vertical","http://cache.lego.com/media/bricks/5/1/4556152.jpg",56
4544140,1,"White","Rubbers And Strings",85543,"V-Belt Ø15, White","http://cache.lego.com/media/bricks/5/1/4544140.jpg",55
4512751,8,"White","Transportation Means, Aviation",60208,"Turbine Ø¸31,37 W.Holes Ø¸ 4,85","http://cache.lego.com/media/bricks/5/1/4512751.jpg",12




