PartID,Quantity,Colour,Category,DesignID,PartName,ImageURL,SetCount
4505990,2,"Warm Gold","Figure Accessories In Hand",6269,"Cup Without Wreath","http://cache.lego.com/media/bricks/5/1/4505990.jpg",49
4541895,2,"Warm Gold","Frames, Windows, Walls And Doors",30046,"Cavity W. Leads","http://cache.lego.com/media/bricks/5/1/4541895.jpg",13
4523157,5,"Warm Gold","Plates",3794,"Plate 1X2 W. 1 Knob","http://cache.lego.com/media/bricks/5/1/4523157.jpg",31
4523159,6,"Warm Gold","Plates, Special Circles And Angles",6141,"Plate 1X1 Round","http://cache.lego.com/media/bricks/5/1/4523159.jpg",109
4569318,1,"Warm Gold","Plates, Special Circles And Angles",3960,"Round Plate Ø32X6.4","http://cache.lego.com/media/bricks/5/1/4569318.jpg",2
4504649,4,"Warm Gold","Signs And Flags",4495,"Streamer","http://cache.lego.com/media/bricks/5/1/4504649.jpg",32
235701,6,"White","Bricks",2357,"Brick Corner 1X2X2","http://cache.lego.com/media/bricks/5/1/235701.jpg",127
245301,6,"White","Bricks",2453,"Brick 1X1X5","http://cache.lego.com/media/bricks/5/1/245301.jpg",79
300201,3,"White","Bricks",3002,"Brick 2X3","http://cache.lego.com/media/bricks/5/1/300201.jpg",284
300301,10,"White","Bricks",3003,"Brick 2X2","http://cache.lego.com/media/bricks/5/1/300301.jpg",430
300401,22,"White","Bricks",3004,"Brick 1X2","http://cache.lego.com/media/bricks/5/1/300401.jpg",623
300501,30,"White","Bricks",3005,"Brick 1X1","http://cache.lego.com/media/bricks/5/1/300501.jpg",418
300701,2,"White","Bricks",3007,"Brick 2X8","http://cache.lego.com/media/bricks/5/1/300701.jpg",97
300801,2,"White","Bricks",3008,"Brick 1X8","http://cache.lego.com/media/bricks/5/1/300801.jpg",213
300901,12,"White","Bricks",3009,"Brick 1X6","http://cache.lego.com/media/bricks/5/1/300901.jpg",360
301001,5,"White","Bricks",3010,"Brick 1X4","http://cache.lego.com/media/bricks/5/1/301001.jpg",483
362201,14,"White","Bricks",3622,"Brick 1X3","http://cache.lego.com/media/bricks/5/1/362201.jpg",303
4109791,2,"White","Bricks",30145,"Brick 2X2X3","http://cache.lego.com/media/bricks/5/1/4109791.jpg",38
4113261,4,"White","Bricks",3245,"Brick 1X2X2","http://cache.lego.com/media/bricks/5/1/4113261.jpg",98
370001,18,"White","Bricks And Beams, Special Ø 4,85",3700,"Technic Brick 1X2, Ø4.9","http://cache.lego.com/media/bricks/5/1/370001.jpg",117
4160228,2,"White","Bricks And Beams, Special Ø 4,85",2458,"Brick 1X2 W. Horizontal Snap","http://cache.lego.com/media/bricks/5/1/4160228.jpg",48
330701,6,"White","Bricks With Bows",3307,"Brick W. Bow 1X6X2","http://cache.lego.com/media/bricks/5/1/330701.jpg",43
365901,2,"White","Bricks With Bows",3659,"Brick W. Bow 1X4","http://cache.lego.com/media/bricks/5/1/365901.jpg",55
4568956,4,"White","Bricks With Bows",88292,"Brick With Bow 1X3X2","http://cache.lego.com/media/bricks/5/1/4568956.jpg",15
303701,1,"White","Bricks With Slope",3037,"Roof Tile 2X4/45°","http://cache.lego.com/media/bricks/5/1/303701.jpg",65
303901,2,"White","Bricks With Slope",3039,"Roof Tile 2X2/45°","http://cache.lego.com/media/bricks/5/1/303901.jpg",199
428601,4,"White","Bricks With Slope",4286,"Roof Tile 1X3/25°","http://cache.lego.com/media/bricks/5/1/428601.jpg",136
428701,2,"White","Bricks With Slope",4287,"Roof Tile 1X3/25° Inv.","http://cache.lego.com/media/bricks/5/1/428701.jpg",94
4234525,2,"White","Bricks With Slope",3678,"Roof Tile 2X2X2/65 Deg.","http://cache.lego.com/media/bricks/5/1/4234525.jpg",40
4504369,40,"White","Bricks With Slope",54200,"Roof Tile 1X1X2/3, Abs","http://cache.lego.com/media/bricks/5/1/4504369.jpg",242
4117061,2,"White","Bricks, Special",30237,"Brick 1X2 W. Horizontal Holder","http://cache.lego.com/media/bricks/5/1/4117061.jpg",65
306201,24,"White","Bricks, Special Circles And Angles",3062,"Round Brick 1X1","http://cache.lego.com/media/bricks/5/1/306201.jpg",200
614301,8,"White","Bricks, Special Circles And Angles",6143,"Brick Ø16 W. Cross","http://cache.lego.com/media/bricks/5/1/614301.jpg",141
4100331,2,"White","Bricks, Special Circles And Angles",75347,"Pillar","http://cache.lego.com/media/bricks/5/1/4100331.jpg",13
4567449,4,"White","Bricks, Special Circles And Angles",85080,"Brick 2X2W.Inside And Outs.Bow","http://cache.lego.com/media/bricks/5/1/4567449.jpg",29
4519360,8,"White","Fences And Ladders",30055,"Fence 1X4X2 W. 2 Knobs","http://cache.lego.com/media/bricks/5/1/4519360.jpg",11
368001,2,"White","Functional Elements",3680,"Turn Plate 2X2, Lower Part","http://cache.lego.com/media/bricks/5/1/368001.jpg",28
383001,2,"White","Functional Elements",3830,"Hinge 1X2 Upper Part","http://cache.lego.com/media/bricks/5/1/383001.jpg",17
383101,2,"White","Functional Elements",3831,"Hinge 1X2 Lower Part","http://cache.lego.com/media/bricks/5/1/383101.jpg",29
243101,4,"White","Plates",2431,"Flat Tile 1X4","http://cache.lego.com/media/bricks/5/1/243101.jpg",303
303401,3,"White","Plates",3034,"Plate 2X8","http://cache.lego.com/media/bricks/5/1/303401.jpg",199
362301,2,"White","Plates",3623,"Plate 1X3","http://cache.lego.com/media/bricks/5/1/362301.jpg",226
366601,2,"White","Plates",3666,"Plate 1X6","http://cache.lego.com/media/bricks/5/1/366601.jpg",291
371001,2,"White","Plates",3710,"Plate 1X4","http://cache.lego.com/media/bricks/5/1/371001.jpg",499
447701,1,"White","Plates",4477,"Plate 1X10","http://cache.lego.com/media/bricks/5/1/447701.jpg",107




